userid,pageid,bias_rating,bias_tag,count_tag,differ_rating,differ_tag,num_neg_bias_rating,num_pos_bias_rating,num_pos_bias_tag,sum_chars,sum_chars_neg_bias_rating,sum_chars_pos_bias_rating,sum_chars_pos_bias_tag,sum_neg_bias_rating,sum_pos_bias_rating,sum_pos_bias_tag,sum_weighted_neg_bias_rating,sum_weighted_pos_bias_rating,sum_weighted_pos_bias_tag,weighted_bias_rating,weighted_bias_tag,weighted_differ_rating,weighted_differ_tag
22,809,-8.33333333333,-9.0,232,22.3333333333,13.0,43,28,2,20466,1387,4481,98,-15.3333333333,7.0,2.0,-763.555555556,1031.22222222,98.0,267.666666667,-544.0,1794.77777778,740.0
22,812,-0.6,0.0,100,0.6,0.0,3,0,0,23089,605,0,0,-0.6,0,0,-121.0,0,0,-121.0,0.0,121.0,0.0
22,840,-0.428571428571,-2.0,64,11.5714285714,8.0,13,14,3,9023,851,149,40,-6.0,5.57142857143,3.0,-414.428571429,51.8571428571,40.0,-362.571428571,-347.0,466.285714286,427.0
22,849,7.125,6.0,59,7.875,6.0,2,12,6,4459,41,433,150,-0.375,7.5,6.0,-6.75,260.25,150.0,253.5,150.0,267.0,150.0
22,856,-4.75,0.0,107,13.0,0.0,69,13,0,8205,1208,714,0,-8.875,4.125,0,-152.625,213.625,0,61.0,0.0,366.25,0.0
22,857,-3.85714285714,20.0,124,36.7142857143,22.0,70,26,21,7872,1551,839,122,-20.2857142857,16.4285714286,21.0,-430.285714286,195.0,122.0,-235.285714286,118.0,625.285714286,126.0
22,861,-23.6666666667,-13.0,300,30.6666666667,13.0,81,16,0,27083,3460,3522,0,-27.1666666667,3.5,0,-1660.66666667,716.666666667,0,-944.0,-1294.0,2377.33333333,1294.0
22,865,-15.1666666667,-19.0,93,16.1666666667,19.0,36,2,0,15524,2177,240,0,-15.6666666667,0.5,0,-1378.66666667,75.6666666667,0,-1303.0,-1711.0,1454.33333333,1711.0
22,872,5.42857142857,7.0,106,21.4285714286,17.0,14,21,12,16820,508,1151,362,-8.0,13.4285714286,12.0,-310.142857143,538.571428571,362.0,228.428571429,168.0,848.714285714,556.0
22,873,2.625,2.0,107,3.375,2.0,2,7,2,17141,16,536,172,-0.375,3.0,2.0,-3.75,237.25,172.0,233.5,172.0,241.0,172.0
22,893,-2.08333333333,-2.0,31,4.41666666667,4.0,8,4,1,10572,497,955,5,-3.25,1.16666666667,1.0,-448.5,162.5,5.0,-286.0,-450.0,611.0,460.0
22,899,3.14285714286,1.0,32,4.85714285714,1.0,2,17,1,8136,43,2375,2,-0.857142857143,4.0,1.0,-18.4285714286,601.428571429,2.0,583.0,2.0,619.857142857,2.0
22,903,8.85714285714,26.0,320,119.428571429,130.0,119,97,78,15358,6870,2731,2462,-55.2857142857,64.1428571429,78.0,-4665.42857143,2056.85714286,2462.0,-2608.57142857,-2581.0,6722.28571429,7505.0
22,905,268.714285714,356.0,475,275.0,356.0,21,419,356,19779,473,18225,8774,-3.14285714286,271.857142857,356.0,-74.7142857143,8710.28571429,8774.0,8635.57142857,8774.0,8785.0,8774.0
22,906,2.0,0.0,216,9.33333333333,0.0,13,34,0,47804,132,7368,0,-3.66666666667,5.66666666667,0,-34.5,1228.0,0,1193.5,0.0,1262.5,0.0
22,907,7.5,3.0,82,14.5,11.0,6,24,7,29462,740,3057,335,-3.5,11.0,7.0,-584.75,918.375,335.0,333.625,-370.0,1503.125,1040.0
22,918,-7.28571428571,-1.0,435,10.1428571429,5.0,42,2,2,6558,1326,73,73,-8.71428571429,1.42857142857,2.0,-529.714285714,52.1428571429,73.0,-477.571428571,-311.0,581.857142857,457.0
22,921,-5.0,10.0,161,37.75,16.0,90,26,13,21745,757,673,15,-21.375,16.375,13.0,-141.25,190.625,15.0,49.375,12.0,331.875,18.0
23,688,-1.0,-3.0,63,2.0,3.0,3,2,0,17144,228,53,0,-1.5,0.5,0,-114.0,10.125,0,-103.875,-228.0,124.125,228.0
23,701,-11.7666666667,-6.0,149,14.4333333333,6.0,38,12,0,25580,510,160,0,-13.1,1.33333333333,0,-158.8,17.7777777778,0,-141.022222222,-58.0,176.577777778,58.0
23,724,-4.88888888889,1.0,102,7.55555555556,1.0,30,3,1,3871,624,309,72,-6.22222222222,1.33333333333,1.0,-133.555555556,112.0,72.0,-21.5555555556,72.0,245.555555556,72.0
23,725,-3.0,0.0,233,3.0,0.0,12,0,0,5485,244,0,0,-3.0,0,0,-61.0,0,0,-61.0,0.0,61.0,0.0
23,729,-14.625,-9.0,322,14.875,9.0,27,1,0,6368,1744,14,0,-14.75,0.125,0,-1655.5,1.75,0,-1653.75,-1231.0,1657.25,1231.0
23,730,-9.0,-12.0,122,16.0,12.0,24,21,0,8918,512,850,0,-12.5,3.5,0,-567.0,118.875,0,-448.125,-626.0,685.875,626.0
23,739,-0.25,0.0,19,1.58333333333,0.0,5,4,0,4709,58,179,0,-0.916666666667,0.666666666667,0,-12.5,25.5,0,13.0,0.0,38.0,0.0
23,741,-0.375,0.0,34,2.625,0.0,5,8,0,5954,203,1099,0,-1.5,1.125,0,-61.875,148.0,0,86.125,0.0,209.875,0.0
23,753,-2.0,-3.0,245,2.0,3.0,4,0,0,3533,158,0,0,-2.0,0,0,-61.7142857143,0,0,-61.7142857143,-58.0,61.7142857143,58.0
23,756,-6.17777777778,0.0,134,9.37777777778,0.0,36,5,0,26198,464,155,0,-7.77777777778,1.6,0,-106.066666667,49.6,0,-56.4666666667,0.0,155.666666667,0.0
23,763,-8.28571428571,-3.0,75,9.42857142857,3.0,27,2,0,3818,521,89,0,-8.85714285714,0.571428571429,0,-201.142857143,30.1428571429,0,-171.0,-108.0,231.285714286,108.0
23,772,13.125,16.0,54,21.875,22.0,7,28,19,3177,455,832,256,-4.375,17.5,19.0,-576.875,460.125,256.0,-116.75,-353.0,1037.0,865.0
23,773,-0.8,1.0,86,4.8,3.0,8,4,2,10463,330,168,19,-2.8,2.0,2.0,-166.7,45.7,19.0,-121.0,-85.0,212.4,123.0
23,775,-120.666666667,-10.0,482,120.666666667,10.0,477,0,0,34070,33962,0,0,-120.666666667,0,0,-11363.0,0,0,-11363.0,-2703.0,11363.0,2703.0
23,780,0.875,0.0,130,5.125,0.0,13,21,0,18225,572,1159,0,-2.125,3.0,0,-127.75,174.125,0,46.375,0.0,301.875,0.0
23,793,-0.428571428571,0.0,173,0.428571428571,0.0,2,0,0,3754,20,0,0,-0.428571428571,0,0,-5.14285714286,0,0,-5.14285714286,0.0,5.14285714286,0.0
23,795,-16.7142857143,-5.0,331,53.2857142857,13.0,190,66,4,39715,3625,32932,102,-35.0,18.2857142857,4.0,-1453.28571429,9422.28571429,102.0,7969.0,-1146.0,10875.5714286,1350.0
23,812,-5.6,-5.0,100,5.6,5.0,5,0,0,23089,860,0,0,-5.6,0,0,-981.0,0,0,-981.0,-860.0,981.0,860.0
23,814,-2.22222222222,-3.0,131,12.2222222222,3.0,27,17,0,8446,900,263,0,-7.22222222222,5.0,0,-211.666666667,74.1111111111,0,-137.555555556,-33.0,285.777777778,33.0
23,822,22.5714285714,26.0,433,30.2857142857,28.0,15,48,27,7831,146,1036,454,-3.85714285714,26.4285714286,27.0,-38.0,598.571428571,454.0,560.571428571,449.0,636.571428571,459.0
23,828,-11.4285714286,0.0,231,20.5714285714,10.0,75,5,5,16083,1320,400,400,-16.0,4.57142857143,5.0,-263.285714286,502.0,400.0,238.714285714,326.0,765.285714286,474.0
23,829,-1.71428571429,-3.0,40,3.71428571429,3.0,6,4,0,5632,564,151,0,-2.71428571429,1.0,0,-279.428571429,34.8571428571,0,-244.571428571,-282.0,314.285714286,282.0
23,835,1.18181818182,2.0,64,4.63636363636,2.0,19,7,2,4359,142,297,48,-1.72727272727,2.90909090909,2.0,-12.9090909091,110.272727273,48.0,97.3636363636,48.0,123.181818182,48.0
23,841,21.7142857143,0.0,131,25.4285714286,2.0,9,84,1,24990,288,3455,13,-1.85714285714,23.5714285714,1.0,-66.8571428571,942.142857143,13.0,875.285714286,-37.0,1009.0,63.0
23,842,0.555555555556,-1.0,63,6.55555555556,5.0,8,14,2,7291,116,220,4,-3.0,3.55555555556,2.0,-61.0,45.1111111111,4.0,-15.8888888889,-69.0,106.111111111,77.0
23,847,0.166666666667,-1.0,120,1.83333333333,1.0,1,2,0,10761,52,36,0,-0.833333333333,1.0,0,-43.3333333333,18.0,0,-25.3333333333,-52.0,61.3333333333,52.0
23,880,3.625,3.0,44,3.625,3.0,0,8,3,3781,0,147,68,0,3.625,3.0,0,71.875,68.0,71.875,68.0,71.875,68.0
23,883,-2.375,-2.0,243,2.625,2.0,6,1,0,5433,352,9,0,-2.5,0.125,0,-381.125,1.125,0,-380.0,-305.0,382.25,305.0
23,892,13.125,14.0,112,23.875,26.0,10,30,20,10648,468,1301,861,-5.375,18.5,20.0,-311.875,801.625,861.0,489.75,429.0,1113.5,1293.0
23,903,8.85714285714,26.0,320,70.0,36.0,125,91,31,15358,3643,5958,1197,-30.5714285714,39.4285714286,31.0,-1093.0,1779.42857143,1197.0,686.428571429,714.0,2872.42857143,1680.0
23,905,-47.2857142857,40.0,475,168.142857143,40.0,377,63,40,19779,9247,9451,8757,-107.714285714,60.4285714286,40.0,-2878.14285714,11496.7142857,8757.0,8618.57142857,8757.0,14374.8571429,8757.0
23,909,-102.833333333,0.0,682,102.833333333,0.0,613,0,0,19210,17522,0,0,-102.833333333,0,0,-2966.5,0,0,-2966.5,0.0,2966.5,0.0
24,698,9.625,0.0,130,9.625,0.0,0,26,0,13138,0,1926,0,0,9.625,0,0,716.5,0,716.5,0.0,716.5,0.0
24,701,-6.1,1.0,137,13.9,7.0,31,7,4,25420,424,86,51,-10.0,3.9,4.0,-119.6,46.8,51.0,-72.8,28.0,166.4,74.0
24,730,5.0,2.0,122,10.5,4.0,16,29,3,8918,534,828,48,-2.75,7.75,3.0,-354.0,196.875,48.0,-157.125,-335.0,550.875,431.0
24,739,0.75,1.0,19,1.75,1.0,4,5,1,4709,37,200,21,-0.5,1.25,1.0,-3.75,37.75,21.0,34.0,21.0,41.5,21.0
24,743,6.5,3.0,88,12.0,7.0,11,29,5,7556,709,510,79,-2.75,9.25,5.0,-310.125,142.0,79.0,-168.125,-310.0,452.125,468.0
24,747,6.25,6.0,84,8.0,8.0,3,9,7,25034,165,256,227,-0.875,7.125,7.0,-82.125,230.625,227.0,148.5,104.0,312.75,350.0
24,752,0.0,0.0,79,1.42857142857,0.0,5,3,0,20406,291,335,0,-0.714285714286,0.714285714286,0,-41.5714285714,122.428571429,0,80.8571428571,0.0,164.0,0.0
24,755,-6.75,2.0,102,12.75,2.0,40,5,2,12408,916,109,62,-9.75,3.0,2.0,-221.0,59.0,62.0,-162.0,62.0,280.0,62.0
24,762,133.571428571,247.0,592,154.428571429,257.0,33,252,252,10439,1379,2736,2736,-10.4285714286,144.0,252.0,-710.285714286,1563.42857143,2736.0,853.142857143,2041.0,2273.71428571,3431.0
24,765,2.0,3.0,20,3.27272727273,3.0,4,5,3,3969,96,87,50,-0.636363636364,2.63636363636,3.0,-14.7272727273,43.0909090909,50.0,28.3636363636,50.0,57.8181818182,50.0
24,767,-0.125,0.0,10,0.125,0.0,1,0,0,4280,8,0,0,-0.125,0,0,-1.0,0,0,-1.0,0.0,1.0,0.0
24,782,-2.875,-1.0,69,4.125,3.0,8,1,1,9914,36,42,42,-3.5,0.625,1.0,-14.25,26.25,42.0,12.0,39.0,40.5,45.0
24,792,3.57142857143,3.0,59,5.0,3.0,5,10,3,4363,109,115,34,-0.714285714286,4.28571428571,3.0,-15.5714285714,48.0,34.0,32.4285714286,34.0,63.5714285714,34.0
24,794,9.9,9.0,59,11.7,9.0,8,29,9,11029,2154,2511,584,-0.9,10.8,9.0,-216.4,811.1,584.0,594.7,584.0,1027.5,584.0
24,795,6.28571428571,18.0,331,59.7142857143,18.0,174,82,18,39715,2060,34466,1532,-26.7142857143,33.0,18.0,-320.0,10967.0,1532.0,10647.0,1532.0,11287.0,1532.0
24,803,-18.875,-15.0,84,23.125,17.0,22,8,1,8236,1457,216,17,-21.0,2.125,1.0,-1711.875,56.0,17.0,-1655.875,-1241.0,1767.875,1275.0
24,804,-0.714285714286,-1.0,41,0.714285714286,1.0,1,0,0,3310,30,0,0,-0.714285714286,0,0,-21.4285714286,0,0,-21.4285714286,-30.0,21.4285714286,30.0
24,812,-5.6,-5.0,100,5.6,5.0,5,0,0,23089,860,0,0,-5.6,0,0,-981.0,0,0,-981.0,-860.0,981.0,860.0
24,816,1.6,3.0,39,2.4,3.0,1,4,3,6506,46,106,55,-0.4,2.0,3.0,-18.4,43.2,55.0,24.8,55.0,61.6,55.0
24,817,2.33333333333,3.0,15,2.66666666667,3.0,1,3,3,4210,23,45,45,-0.166666666667,2.5,3.0,-3.83333333333,37.5,45.0,33.6666666667,45.0,41.3333333333,45.0
24,819,-3.11111111111,-1.0,24,4.44444444444,3.0,13,2,1,7160,3480,377,22,-3.77777777778,0.666666666667,1.0,-1739.22222222,51.6666666667,22.0,-1687.55555556,-1813.0,1790.88888889,1857.0
24,820,-1.71428571429,-1.0,201,10.2857142857,5.0,17,12,2,7601,401,401,27,-6.0,4.28571428571,2.0,-158.428571429,126.142857143,27.0,-32.2857142857,-72.0,284.571428571,126.0
24,821,0.428571428571,1.0,23,1.0,1.0,2,1,1,4472,194,76,76,-0.285714285714,0.714285714286,1.0,-27.7142857143,54.2857142857,76.0,26.5714285714,76.0,82.0,76.0
24,823,0.0,0.0,1678,0.0,0.0,0,0,0,20301,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24,839,3.28571428571,4.0,25,3.28571428571,4.0,0,5,4,4644,0,328,81,0,3.28571428571,4.0,0,101.285714286,81.0,101.285714286,81.0,101.285714286,81.0
24,842,2.55555555556,1.0,63,7.22222222222,7.0,6,16,4,7291,84,252,36,-2.33333333333,4.88888888889,4.0,-49.8888888889,66.0,36.0,16.1111111111,-37.0,115.888888889,109.0
24,878,1.28571428571,1.0,28,1.28571428571,1.0,0,3,1,7679,0,146,74,0,1.28571428571,1.0,0,78.0,74.0,78.0,74.0,78.0,74.0
24,882,-0.125,0.0,46,0.125,0.0,1,0,0,26137,36,0,0,-0.125,0,0,-4.5,0,0,-4.5,0.0,4.5,0.0
24,888,4.5,3.0,41,4.5,3.0,0,10,3,4834,0,217,71,0,4.5,3.0,0,94.125,71.0,94.125,71.0,94.125,71.0
24,890,7.5,10.0,56,12.75,10.0,19,18,10,3563,368,705,327,-2.625,10.125,10.0,-48.5,384.0,327.0,335.5,327.0,432.5,327.0
24,891,-30.8888888889,0.0,300,32.4444444444,2.0,268,1,1,3579,3241,1,1,-31.6666666667,0.777777777778,1.0,-485.888888889,0.777777777778,1.0,-485.111111111,-91.0,486.666666667,93.0
24,894,-5.71428571429,0.0,121,10.8571428571,0.0,57,9,0,7810,912,75,0,-8.28571428571,2.57142857143,0,-143.0,19.1428571429,0,-123.857142857,0.0,162.142857143,0.0
24,916,2.25,3.0,26,3.75,3.0,6,4,3,5082,6,204,67,-0.75,3.0,3.0,-0.75,85.25,67.0,84.5,67.0,86.0,67.0
24,923,4.5,5.0,49,4.83333333333,5.0,1,8,5,5313,9,220,151,-0.166666666667,4.66666666667,5.0,-1.5,137.333333333,151.0,135.833333333,151.0,138.833333333,151.0
25,685,15.0714285714,1.0,86,15.0714285714,1.0,0,37,1,4231,0,3396,168,0,15.0714285714,1.0,0,1676.5,168.0,1676.5,168.0,1676.5,168.0
25,695,-3.14285714286,-2.0,44,3.42857142857,2.0,7,1,0,5284,516,12,0,-3.28571428571,0.142857142857,0,-221.714285714,1.71428571429,0,-220.0,-76.0,223.428571429,76.0
25,706,5.5,7.0,383,11.75,11.0,12,12,9,6963,329,121,87,-3.125,8.625,9.0,-326.375,84.75,87.0,-241.625,-315.0,411.125,489.0
25,723,0.0,0.0,373,0.0,0.0,0,0,0,11867,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
25,734,13.0,16.0,151,17.2857142857,16.0,8,18,13,6621,203,742,550,-2.14285714286,15.1428571429,16.0,-49.1428571429,532.0,559.0,482.857142857,559.0,581.142857143,559.0
25,739,-0.25,0.0,19,1.58333333333,0.0,5,4,0,4709,58,179,0,-0.916666666667,0.666666666667,0,-12.5,25.5,0,13.0,0.0,38.0,0.0
25,756,-6.17777777778,0.0,134,9.37777777778,0.0,36,5,0,26198,464,155,0,-7.77777777778,1.6,0,-106.066666667,49.6,0,-56.4666666667,0.0,155.666666667,0.0
25,760,-6.28571428571,-3.0,152,31.4285714286,17.0,68,31,7,13911,1191,517,74,-18.8571428571,12.5714285714,7.0,-307.0,189.0,74.0,-118.0,-66.0,496.0,214.0
25,771,12.9090909091,-1.0,349,21.6363636364,7.0,16,45,3,4933,262,1376,195,-4.36363636364,17.2727272727,3.0,-188.181818182,566.363636364,195.0,378.181818182,-31.0,754.545454545,421.0
25,773,-4.8,-3.0,86,4.8,3.0,12,0,0,10463,498,0,0,-4.8,0,0,-289.0,0,0,-289.0,-253.0,289.0,253.0
25,775,-120.666666667,-10.0,482,120.666666667,10.0,477,0,0,34070,33962,0,0,-120.666666667,0,0,-11363.0,0,0,-11363.0,-2703.0,11363.0,2703.0
25,779,-32.8571428571,-21.0,221,35.4285714286,21.0,68,6,0,11104,2241,129,0,-34.1428571429,1.28571428571,0,-2007.71428571,26.1428571429,0,-1981.57142857,-1793.0,2033.85714286,1793.0
25,787,-370.666666667,-447.0,339,380.0,449.0,236,18,1,23130,16262,481,55,-375.333333333,4.66666666667,1.0,-26552.8333333,171.666666667,55.0,-26381.1666667,-31636.0,26724.5,31746.0
25,791,-7.375,-4.0,166,14.125,4.0,36,21,0,19144,775,954,0,-10.75,3.375,0,-308.125,218.75,0,-89.375,-195.0,526.875,195.0
25,794,-11.1,-12.0,59,14.3,12.0,25,12,0,11029,3671,994,0,-12.7,1.6,0,-1440.9,100.6,0,-1340.3,-1351.0,1541.5,1351.0
25,803,-5.875,-2.0,84,10.625,4.0,21,9,1,8236,1425,248,9,-8.25,2.375,1.0,-570.875,60.0,9.0,-510.875,-96.0,630.875,114.0
25,806,-6.66666666667,-8.0,32,6.66666666667,8.0,9,0,0,3520,282,0,0,-6.66666666667,0,0,-225.666666667,0,0,-225.666666667,-274.0,225.666666667,274.0
25,809,8.66666666667,8.0,232,25.7777777778,20.0,26,45,14,20466,1160,4708,213,-8.55555555556,17.2222222222,14.0,-659.222222222,1153.88888889,213.0,494.666666667,-317.0,1813.11111111,743.0
25,812,-5.6,-5.0,100,5.6,5.0,5,0,0,23089,860,0,0,-5.6,0,0,-981.0,0,0,-981.0,-860.0,981.0,860.0
25,814,-2.22222222222,-3.0,131,12.2222222222,3.0,27,17,0,8446,900,263,0,-7.22222222222,5.0,0,-211.666666667,74.1111111111,0,-137.555555556,-33.0,285.777777778,33.0
25,821,-0.571428571429,0.0,23,0.571428571429,0.0,3,0,0,4472,270,0,0,-0.571428571429,0,0,-49.4285714286,0,0,-49.4285714286,0.0,49.4285714286,0.0
25,822,-33.4285714286,-30.0,433,43.1428571429,30.0,46,17,0,7831,1008,174,0,-38.2857142857,4.85714285714,0,-784.142857143,46.7142857143,0,-737.428571429,-849.0,830.857142857,849.0
25,823,0.0,0.0,1678,0.0,0.0,0,0,0,20301,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
25,824,-36.8571428571,-31.0,142,39.7142857143,35.0,87,3,2,5613,4616,76,52,-38.2857142857,1.42857142857,2.0,-2847.14285714,36.5714285714,52.0,-2810.57142857,-3053.0,2883.71428571,3157.0
25,830,-12.6666666667,-16.0,123,13.0,16.0,18,1,0,10100,1546,45,0,-12.8333333333,0.166666666667,0,-1137.66666667,7.5,0,-1130.16666667,-1399.0,1145.16666667,1399.0
25,840,7.57142857143,6.0,64,11.8571428571,10.0,6,21,8,9023,117,883,525,-2.14285714286,9.71428571429,8.0,-64.5714285714,490.0,525.0,425.428571429,441.0,554.571428571,609.0
25,848,-0.4,-5.0,109,15.6,15.0,8,14,5,9528,1394,456,35,-8.0,7.6,5.0,-1646.2,185.2,35.0,-1461.0,-1549.0,1831.4,1619.0
25,854,-112.285714286,-99.0,121,112.285714286,99.0,115,0,0,25215,23953,0,0,-112.285714286,0,0,-31362.2857143,0,0,-31362.2857143,-23468.0,31362.2857143,23468.0
25,855,88.0,127.0,222,115.142857143,139.0,41,178,133,9999,1106,8806,2487,-13.5714285714,101.571428571,133.0,-910.142857143,3413.57142857,2487.0,2503.42857143,1902.0,4323.71428571,3072.0
25,882,-0.125,0.0,46,0.125,0.0,1,0,0,26137,36,0,0,-0.125,0,0,-4.5,0,0,-4.5,0.0,4.5,0.0
25,911,-0.714285714286,3.0,108,8.42857142857,3.0,16,12,3,9488,768,2439,305,-4.57142857143,3.85714285714,3.0,-219.428571429,494.571428571,305.0,275.142857143,305.0,714.0,305.0
25,917,-35.7142857143,-32.0,99,39.4285714286,32.0,43,6,0,16992,5699,1551,0,-37.5714285714,1.85714285714,0,-6602.0,512.285714286,0,-6089.71428571,-5181.0,7114.28571429,5181.0
25,918,-1.28571428571,5.0,435,14.4285714286,11.0,36,8,8,6558,1136,263,263,-7.85714285714,6.57142857143,8.0,-502.571428571,215.0,263.0,-287.571428571,-121.0,717.571428571,647.0
26,692,181.875,-27.0,827,308.125,89.0,127,510,31,31668,1854,20426,1154,-63.125,245.0,31.0,-628.125,9862.75,1154.0,9234.625,415.0,10490.875,1893.0
26,694,147.976190476,134.0,404,200.833333333,168.0,63,156,151,19997,1212,2973,2879,-26.4285714286,174.404761905,151.0,-643.571428571,3322.0,2879.0,2678.42857143,2337.0,3965.57142857,3421.0
26,727,-21.7142857143,-8.0,246,21.7142857143,8.0,74,0,0,17276,3697,0,0,-21.7142857143,0,0,-2015.28571429,0,0,-2015.28571429,-1594.0,2015.28571429,1594.0
26,732,-5.47619047619,0.0,314,88.8095238095,28.0,139,102,14,23181,3517,12697,1115,-47.1428571429,41.6666666667,14.0,-1187.35714286,4642.66666667,1115.0,3455.30952381,789.0,5830.02380952,1441.0
26,738,-4.375,-3.0,76,4.625,3.0,13,1,0,20125,282,91,0,-4.5,0.125,0,-184.625,11.375,0,-173.25,-229.0,196.0,229.0
26,743,8.5,5.0,88,18.0,15.0,11,31,10,7556,147,1170,397,-4.75,13.25,10.0,-56.25,548.125,397.0,491.875,350.0,604.375,444.0
26,747,-2.75,-3.0,84,6.0,5.0,8,4,1,25034,224,197,45,-4.375,1.625,1.0,-138.875,91.375,45.0,-47.5,-92.0,230.25,182.0
26,752,0.0,0.0,79,1.42857142857,0.0,5,3,0,20406,291,335,0,-0.714285714286,0.714285714286,0,-41.5714285714,122.428571429,0,80.8571428571,0.0,164.0,0.0
26,768,-9.75,-14.0,46,21.0,18.0,24,19,2,4562,884,3034,124,-15.375,5.625,2.0,-684.875,760.875,124.0,76.0,-587.0,1445.75,835.0
26,771,18.9090909091,5.0,349,24.5454545455,7.0,14,47,6,4933,213,1425,264,-2.81818181818,21.7272727273,6.0,-207.272727273,729.454545455,264.0,522.181818182,113.0,936.727272727,415.0
26,773,-3.8,-2.0,86,7.0,6.0,9,3,2,10463,334,164,28,-5.4,1.6,2.0,-190.8,46.8,28.0,-144.0,-108.0,237.6,164.0
26,781,1.90909090909,1.0,17,3.0,3.0,1,4,1,3260,40,444,88,-0.545454545455,2.45454545455,2.0,-21.8181818182,191.363636364,176.0,169.545454545,136.0,213.181818182,216.0
26,793,0.571428571429,1.0,173,0.857142857143,1.0,1,1,1,3754,4,16,16,-0.142857142857,0.714285714286,1.0,-0.571428571429,11.4285714286,16.0,10.8571428571,16.0,12.0,16.0
26,794,-3.1,-4.0,59,9.1,4.0,17,20,0,11029,2738,1927,0,-6.1,3.0,0,-665.9,258.6,0,-407.3,-418.0,924.5,418.0
26,816,-0.4,1.0,39,2.0,1.0,3,2,1,6506,55,97,46,-1.2,0.8,1.0,-22.0,37.8,46.0,15.8,46.0,59.8,46.0
26,819,-0.111111111111,2.0,24,5.66666666667,4.0,10,5,3,7160,2210,1647,78,-2.88888888889,2.77777777778,3.0,-655.222222222,237.666666667,78.0,-417.555555556,-543.0,892.888888889,699.0
26,824,-39.8571428571,-34.0,142,39.8571428571,34.0,90,0,0,5613,4692,0,0,-39.8571428571,0,0,-2886.57142857,0,0,-2886.57142857,-3129.0,2886.57142857,3129.0
26,828,30.5714285714,42.0,231,45.7142857143,42.0,51,29,27,16083,908,812,431,-7.57142857143,38.1428571429,42.0,-131.0,728.714285714,685.0,597.714285714,685.0,859.714285714,685.0
26,833,-2.85714285714,-3.0,112,12.5714285714,9.0,18,11,3,10922,953,735,144,-7.71428571429,4.85714285714,3.0,-639.0,293.571428571,144.0,-345.428571429,-573.0,932.571428571,861.0
26,840,7.57142857143,6.0,64,12.4285714286,8.0,9,18,6,9023,517,483,213,-2.42857142857,10.0,7.0,-163.428571429,290.857142857,214.0,127.428571429,143.0,454.285714286,285.0
26,841,24.7142857143,3.0,131,27.2857142857,5.0,6,87,4,24990,152,3591,149,-1.28571428571,26.0,4.0,-43.1428571429,1054.42857143,149.0,1011.28571429,99.0,1097.57142857,199.0
26,843,4.28571428571,0.0,101,10.5714285714,2.0,10,25,1,24934,95,4114,28,-3.14285714286,7.42857142857,1.0,-35.5714285714,1183.42857143,28.0,1147.85714286,8.0,1219.0,48.0
26,853,-36.6666666667,-51.0,203,63.0,55.0,114,42,2,25930,6646,1553,42,-49.8333333333,13.1666666667,2.0,-3203.5,493.5,42.0,-2710.0,-3380.0,3697.0,3464.0
26,860,-23.0,-50.0,101,35.25,62.0,58,8,6,4567,1297,1108,212,-29.125,6.125,6.0,-644.25,302.75,212.0,-341.5,-1010.0,947.0,1434.0
26,888,2.5,1.0,41,3.5,1.0,2,8,1,4834,16,201,55,-0.5,3.0,1.0,-5.75,83.875,55.0,78.125,55.0,89.625,55.0
26,890,-2.5,0.0,56,10.0,4.0,29,8,2,3563,604,469,140,-6.25,3.75,2.0,-139.875,239.375,140.0,99.5,91.0,379.25,189.0
26,892,7.125,8.0,112,17.375,12.0,21,20,6,10648,937,917,146,-5.125,12.25,10.0,-230.0,371.75,182.0,141.75,81.0,601.75,283.0
26,893,3.91666666667,4.0,31,5.41666666667,4.0,3,9,4,10572,11,1441,458,-0.75,4.66666666667,4.0,-2.75,624.75,458.0,622.0,458.0,627.5,458.0
26,895,1.85714285714,-3.0,120,8.42857142857,3.0,7,28,0,14080,258,573,0,-3.28571428571,5.14285714286,0,-87.1428571429,100.428571429,0,13.2857142857,-76.0,187.571428571,76.0
26,917,34.2857142857,38.0,99,36.5714285714,38.0,7,41,34,16992,366,6730,5140,-1.14285714286,35.4285714286,38.0,-60.1428571429,4427.42857143,5276.0,4367.28571429,5276.0,4487.57142857,5276.0
27,692,115.875,-93.0,827,344.375,163.0,198,439,35,31668,5196,17084,192,-114.25,230.125,35.0,-3476.75,8431.375,192.0,4954.625,-3865.0,11908.125,4249.0
27,730,-12.0,-15.0,122,17.75,15.0,30,15,0,8918,532,830,0,-14.875,2.875,0,-341.625,148.5,0,-193.125,-371.0,490.125,371.0
27,741,-2.375,-2.0,34,4.625,2.0,5,8,0,5954,203,1099,0,-3.5,1.125,0,-107.875,148.0,0,40.125,-46.0,255.875,46.0
27,767,-0.125,0.0,10,0.125,0.0,1,0,0,4280,8,0,0,-0.125,0,0,-1.0,0,0,-1.0,0.0,1.0,0.0
27,770,-24.0,2.0,313,34.5714285714,16.0,170,10,9,12563,1601,100,66,-29.2857142857,5.28571428571,9.0,-432.142857143,42.5714285714,66.0,-389.571428571,-191.0,474.714285714,323.0
